2.576438419610669467e-02 2.576438419610669467e-02 5.817764173314414478e-03 -3.783056986526473165e+08 1.431152016330676000e+17 -6.286874174375778437e+08 3.952478688443312640e+17 -5.797378135130018234e+09 3.360959324168360755e+19
2.576438419610669467e-02 2.576438419610669467e-02 9.142200843779793931e-03 2.562513155376015663e+09 6.566473671475143680e+18 7.346519104390102386e+09 5.397134295116875366e+19 4.835219963047333956e+08 2.337935209105146240e+17
2.576438419610669467e-02 2.576438419610669467e-02 1.246663751424517512e-02 1.728636493942542791e+09 2.988184128189966848e+18 1.734438008145556152e+08 3.008275204099924400e+16 -1.520276491887706041e+09 2.311240611786390528e+18
2.576438419610669467e-02 2.576438419610669467e-02 1.579107418471055457e-02 1.203545796699712276e+09 1.448522484753545216e+18 -1.130806177318530798e+09 1.278722610661748480e+18 -1.357404989444893837e+09 1.842548305369892352e+18
2.576438419610669467e-02 2.576438419610669467e-02 1.911551085517593576e-02 1.083858216474387407e+09 1.174748633419040000e+18 2.681997163234654427e+09 7.193108783598733312e+18 -1.129360039364748716e+09 1.275454098513946880e+18
2.576438419610669467e-02 2.576438419610669467e-02 2.243994752564131348e-02 5.162515857978557348e+08 2.665156998388008000e+17 -7.373663723566784523e+06 5.437091670824478125e+13 6.079774408395861387e+08 3.696365685698524800e+17
2.576438419610669467e-02 2.576438419610669467e-02 2.576438419610669467e-02 -4.487855969332726002e+08 2.014085120147538240e+17 3.584312000236625075e+08 1.284729251504027680e+17 -1.876739951374646127e+08 3.522152845085709200e+16
2.908882086657207239e-02 1.246663751424517512e-02 1.246663751424517512e-02 -8.774763798295122147e+09 7.699647971587063808e+19 8.445282643292417908e+10 7.132279892509616767e+21 -1.053182220797700195e+11 1.109192790204375630e+22
2.908882086657207239e-02 1.579107418471055457e-02 9.142200843779793931e-03 1.203419832267962456e+10 1.448219292695850844e+20 -4.404013588738377571e+09 1.939533568979228262e+19 6.898597251027751160e+10 4.759064403188764377e+21
2.908882086657207239e-02 1.579107418471055457e-02 1.246663751424517512e-02 3.727616459299504280e+09 1.389512446764057190e+19 1.417846024954990005e+10 2.010287350480666296e+20 1.529981097239872360e+10 2.340842157911323771e+20
2.908882086657207239e-02 1.579107418471055457e-02 1.579107418471055457e-02 -1.196339858926647186e+09 1.431229058056630016e+18 2.360547837481283188e+09 5.572186093037562880e+18 1.547079000757442856e+10 2.393453434584647926e+20
2.908882086657207239e-02 1.911551085517593576e-02 5.817764173314414478e-03 -4.866491383957469177e+10 2.368273839013228446e+21 -1.460334768536645508e+11 2.132577636196978105e+22 -1.023307558293815613e+11 1.047158358861250822e+22
2.908882086657207239e-02 1.911551085517593576e-02 9.142200843779793931e-03 5.718624139610904694e+09 3.270266205014056141e+19 2.551737158189941025e+10 6.511362524487276298e+20 1.015137192196240044e+10 1.030503518980066017e+20
2.908882086657207239e-02 1.911551085517593576e-02 1.246663751424517512e-02 2.590369460776297092e+09 6.710013943322483712e+18 6.340963331415238380e+09 4.020781597035263590e+19 4.911926268789908409e+09 2.412701967002835354e+19
2.908882086657207239e-02 1.911551085517593576e-02 1.579107418471055457e-02 -3.928729908877745867e+08 1.543491869691054080e+17 -1.598211568294985533e+09 2.554280217031917056e+18 4.949575459826833010e+08 2.449829723252000640e+17
2.908882086657207239e-02 1.911551085517593576e-02 1.911551085517593576e-02 6.707641763290497065e+08 4.499245802463884800e+17 -1.180279080000692129e+09 1.393058706687280128e+18 -3.620213118535672188e+09 1.310594302361777766e+19
2.908882086657207239e-02 2.243994752564131348e-02 2.493327502849035024e-03 1.319294116724914742e+10 1.740536966424972820e+20 1.767217222746572876e+10 3.123056712372109967e+20 -2.525690572964017105e+10 6.379112870359304765e+20
2.908882086657207239e-02 2.243994752564131348e-02 5.817764173314414478e-03 2.635677767097082615e+09 6.946797291969863680e+18 -4.878807008346760750e+09 2.380275782469346918e+19 -5.483069985937620163e+09 3.006405647068997222e+19
2.908882086657207239e-02 2.243994752564131348e-02 9.142200843779793931e-03 1.068553967523322821e+09 1.141807581509834496e+18 -1.809565576985763073e+09 3.274527577411817472e+18 -4.356013807756195068e+09 1.897485629336262656e+19
2.908882086657207239e-02 2.243994752564131348e-02 1.246663751424517512e-02 7.798186616682114601e+08 6.081171450860005120e+17 1.783587830958382845e+09 3.181185550742829056e+18 1.744291314212509394e+09 3.042552188837202944e+18
2.908882086657207239e-02 2.243994752564131348e-02 1.579107418471055457e-02 1.045513032718029916e+08 1.093097501583252200e+16 1.409050176281643391e+09 1.985422399279330304e+18 1.675519626066287279e+09 2.807366017333310976e+18
2.908882086657207239e-02 2.243994752564131348e-02 1.911551085517593576e-02 1.136095718983166695e+09 1.290713482691878400e+18 8.745756730526885986e+08 7.648826078955632640e+17 -1.819228631807591915e+09 3.309592814788523008e+18
2.908882086657207239e-02 2.243994752564131348e-02 2.243994752564131348e-02 1.762496908546547651e+09 3.106395352636137472e+18 3.315908763573672771e+09 1.099525092834468250e+19 1.566736654800333261e+09 2.454663745494938624e+18
2.908882086657207239e-02 2.576438419610669467e-02 2.493327502849035024e-03 2.687507869880046844e+09 7.222698550667187200e+18 4.713325339481127739e+09 2.221543575579488666e+19 7.798331295862286568e+09 6.081397100002516992e+19
2.908882086657207239e-02 2.576438419610669467e-02 5.817764173314414478e-03 2.510352339933858871e+09 6.301868870611400704e+18 3.945190788844981194e+09 1.556453036038728499e+19 -4.760416914027002335e+09 2.266156919535437005e+19
2.908882086657207239e-02 2.576438419610669467e-02 9.142200843779793931e-03 7.506203050236247778e+08 5.634308423137594880e+17 1.019081216740709841e+08 1.038526526313725600e+16 5.422736037459082603e+08 2.940606613195743360e+17
2.908882086657207239e-02 2.576438419610669467e-02 1.246663751424517512e-02 1.717352867491697669e+08 2.949300871481956400e+16 -2.964847735914813042e+09 8.790322097159192576e+18 -1.983866449025293589e+09 3.935726087568227840e+18
2.908882086657207239e-02 2.576438419610669467e-02 1.579107418471055457e-02 9.966794497306175232e+08 9.933699255153265920e+17 8.381011740556696653e+08 7.024135779534918400e+17 -4.903345851189579964e+08 2.404280053637806720e+17
2.908882086657207239e-02 2.576438419610669467e-02 1.911551085517593576e-02 -1.089450582944390923e+08 1.186902572677873200e+16 2.129505384533636093e+09 4.534793182757749248e+18 -3.381430270383400440e+09 1.143407067346515763e+19
